<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USD000000TOD,1,20160111,112700,75.6000000,75.6420000,75.5990000,75.6270000,3723000
USD000000TOD,1,20160111,112800,75.6370000,75.6510000,75.6010000,75.6390000,3110000
USD000000TOD,1,20160111,112900,75.6320000,75.6420000,75.6200000,75.6370000,1347000
USD000000TOD,1,20160111,113000,75.6480000,75.6900000,75.6300000,75.6720000,5458000
USD000000TOD,1,20160111,113100,75.6490000,75.6680000,75.6200000,75.6200000,2277000
USD000000TOD,1,20160111,113200,75.6200000,75.6760000,75.6200000,75.6660000,2374000
USD000000TOD,1,20160111,113300,75.6770000,75.6770000,75.6550000,75.6640000,2075000
USD000000TOD,1,20160111,113400,75.6740000,75.6890000,75.6730000,75.6730000,1260000
USD000000TOD,1,20160111,113500,75.6620000,75.6620000,75.6240000,75.6280000,2413000
USD000000TOD,1,20160111,113600,75.6360000,75.6500000,75.6320000,75.6420000,630000
USD000000TOD,1,20160111,113700,75.6390000,75.6390000,75.5390000,75.6240000,2384000
USD000000TOD,1,20160111,113800,75.6210000,75.6700000,75.6040000,75.6670000,2955000
USD000000TOD,1,20160111,113900,75.6730000,75.6800000,75.6470000,75.6500000,1742000
USD000000TOD,1,20160111,114000,75.6400000,75.6550000,75.6180000,75.6550000,1302000
USD000000TOD,1,20160111,114100,75.6490000,75.6490000,75.6310000,75.6360000,75000
USD000000TOD,1,20160111,114200,75.6410000,75.6490000,75.6300000,75.6370000,328000
USD000000TOD,1,20160111,114300,75.6300000,75.6400000,75.6260000,75.6400000,2160000
USD000000TOD,1,20160111,114400,75.6400000,75.6540000,75.6200000,75.6500000,3193000
USD000000TOD,1,20160111,114500,75.6660000,75.6690000,75.6390000,75.6500000,659000
USD000000TOD,1,20160111,114600,75.6450000,75.6480000,75.6210000,75.6210000,482000
USD000000TOD,1,20160111,114700,75.6130000,75.6230000,75.5740000,75.5740000,2833000
USD000000TOD,1,20160111,114800,75.5740000,75.5750000,75.5410000,75.5410000,2557000
USD000000TOD,1,20160111,114900,75.5400000,75.5620000,75.5320000,75.5330000,792000
USD000000TOD,1,20160111,115000,75.5400000,75.5490000,75.5000000,75.5150000,5159000
USD000000TOD,1,20160111,115100,75.5200000,75.5500000,75.5180000,75.5480000,2815000
USD000000TOD,1,20160111,115200,75.5450000,75.5790000,75.5340000,75.5730000,2455000
USD000000TOD,1,20160111,115300,75.5690000,75.5700000,75.5620000,75.5700000,698000
USD000000TOD,1,20160111,115400,75.5610000,75.5610000,75.4680000,75.4680000,9755000
USD000000TOD,1,20160111,115500,75.4670000,75.4670000,75.4060000,75.4300000,7101000
USD000000TOD,1,20160111,115600,75.4300000,75.4300000,75.3200000,75.3800000,10547000
USD000000TOD,1,20160111,115700,75.3650000,75.4460000,75.3290000,75.4410000,2950000
USD000000TOD,1,20160111,115800,75.4410000,75.4560000,75.3580000,75.4090000,4830000
USD000000TOD,1,20160111,115900,75.3780000,75.5630000,75.3770000,75.5240000,6551000
USD000000TOD,1,20160111,120000,75.5450000,75.5470000,75.4700000,75.5470000,3829000
USD000000TOD,1,20160111,120100,75.5190000,75.5320000,75.4720000,75.5320000,1525000
USD000000TOD,1,20160111,120200,75.5260000,75.5440000,75.5070000,75.5070000,2083000
USD000000TOD,1,20160111,120300,75.5020000,75.5230000,75.4900000,75.5000000,920000
USD000000TOD,1,20160111,120400,75.4900000,75.4900000,75.4360000,75.4630000,3386000
USD000000TOD,1,20160111,120500,75.4620000,75.5100000,75.4620000,75.4920000,4134000
USD000000TOD,1,20160111,120600,75.4900000,75.5300000,75.4850000,75.5080000,8639000
USD000000TOD,1,20160111,120700,75.5010000,75.5010000,75.4210000,75.4440000,2419000
USD000000TOD,1,20160111,120800,75.4310000,75.4480000,75.4270000,75.4420000,2534000
USD000000TOD,1,20160111,120900,75.4400000,75.4500000,75.4250000,75.4260000,921000
USD000000TOD,1,20160111,121000,75.4400000,75.4900000,75.4240000,75.4570000,2226000
USD000000TOD,1,20160111,121100,75.4700000,75.4850000,75.4270000,75.4270000,1307000
USD000000TOD,1,20160111,121200,75.4250000,75.4570000,75.4230000,75.4400000,1636000
USD000000TOD,1,20160111,121300,75.4490000,75.4810000,75.4390000,75.4800000,13722000
USD000000TOD,1,20160111,121400,75.4650000,75.4700000,75.4530000,75.4610000,378000
USD000000TOD,1,20160111,121500,75.4670000,75.4670000,75.4400000,75.4500000,659000
USD000000TOD,1,20160111,121600,75.4470000,75.4600000,75.4200000,75.4240000,2674000
USD000000TOD,1,20160111,121700,75.4260000,75.4400000,75.3700000,75.4210000,5134000
USD000000TOD,1,20160111,121800,75.4200000,75.4490000,75.4180000,75.4370000,1588000
USD000000TOD,1,20160111,121900,75.4440000,75.4500000,75.4360000,75.4500000,9228000
USD000000TOD,1,20160111,122000,75.4500000,75.4500000,75.4050000,75.4250000,452000
USD000000TOD,1,20160111,122100,75.4040000,75.4270000,75.3790000,75.3790000,1784000
USD000000TOD,1,20160111,122200,75.3900000,75.4190000,75.3800000,75.4100000,1991000
USD000000TOD,1,20160111,122300,75.4060000,75.4060000,75.3050000,75.3400000,8180000
USD000000TOD,1,20160111,122400,75.3400000,75.3790000,75.3250000,75.3790000,713000
USD000000TOD,1,20160111,122500,75.3450000,75.3800000,75.3450000,75.3610000,954000
USD000000TOD,1,20160111,122600,75.3700000,75.3780000,75.3390000,75.3700000,2344000
USD000000TOD,1,20160111,122700,75.3900000,75.4100000,75.3700000,75.4100000,8040000
USD000000TOD,1,20160111,122800,75.4100000,75.4100000,75.3930000,75.4070000,2486000
USD000000TOD,1,20160111,122900,75.4180000,75.4470000,75.3900000,75.4230000,2496000
USD000000TOD,1,20160111,123000,75.4180000,75.4750000,75.4150000,75.4750000,26179000
USD000000TOD,1,20160111,123100,75.4740000,75.4740000,75.4500000,75.4560000,43073000
USD000000TOD,1,20160111,123200,75.4690000,75.4740000,75.3900000,75.3910000,2896000
USD000000TOD,1,20160111,123300,75.3920000,75.4120000,75.3920000,75.3930000,535000
USD000000TOD,1,20160111,123400,75.4200000,75.4300000,75.3990000,75.4250000,1191000
USD000000TOD,1,20160111,123500,75.4090000,75.4250000,75.4010000,75.4080000,796000
USD000000TOD,1,20160111,123600,75.4100000,75.4380000,75.4000000,75.4380000,1311000
USD000000TOD,1,20160111,123700,75.4500000,75.4850000,75.4430000,75.4570000,22381000
USD000000TOD,1,20160111,123800,75.4760000,75.4760000,75.4460000,75.4490000,518000
USD000000TOD,1,20160111,123900,75.4500000,75.4600000,75.4390000,75.4520000,771000
USD000000TOD,1,20160111,124000,75.4500000,75.4530000,75.4300000,75.4350000,1017000
USD000000TOD,1,20160111,124100,75.4470000,75.4470000,75.4100000,75.4100000,367000
USD000000TOD,1,20160111,124200,75.4100000,75.4180000,75.3880000,75.4070000,795000
USD000000TOD,1,20160111,124300,75.4000000,75.4090000,75.3950000,75.4060000,1035000
USD000000TOD,1,20160111,124400,75.4000000,75.4190000,75.4000000,75.4090000,709000
USD000000TOD,1,20160111,124500,75.4270000,75.4290000,75.4100000,75.4110000,391000
USD000000TOD,1,20160111,124600,75.4260000,75.4300000,75.4150000,75.4270000,1186000
USD000000TOD,1,20160111,124700,75.4230000,75.4360000,75.3810000,75.4360000,2530000
USD000000TOD,1,20160111,124800,75.4370000,75.4470000,75.4120000,75.4260000,3737000
USD000000TOD,1,20160111,124900,75.4200000,75.4200000,75.3750000,75.4000000,6771000
USD000000TOD,1,20160111,125000,75.3870000,75.4090000,75.3700000,75.4010000,3502000
USD000000TOD,1,20160111,125100,75.4130000,75.4200000,75.3800000,75.3900000,1177000
USD000000TOD,1,20160111,125200,75.3860000,75.3860000,75.3450000,75.3530000,899000
USD000000TOD,1,20160111,125300,75.3740000,75.3910000,75.3520000,75.3910000,1183000
USD000000TOD,1,20160111,125400,75.3900000,75.4100000,75.3900000,75.4100000,342000
USD000000TOD,1,20160111,125500,75.3970000,75.4090000,75.3750000,75.3800000,1811000
USD000000TOD,1,20160111,125600,75.3860000,75.3890000,75.3600000,75.3720000,1963000
USD000000TOD,1,20160111,125700,75.3670000,75.3750000,75.3670000,75.3750000,112000
USD000000TOD,1,20160111,125800,75.3670000,75.3740000,75.3560000,75.3620000,216000
USD000000TOD,1,20160111,125900,75.3740000,75.3750000,75.3590000,75.3600000,403000
USD000000TOD,1,20160111,130000,75.3610000,75.3900000,75.3540000,75.3620000,2316000
USD000000TOD,1,20160111,130100,75.3610000,75.3700000,75.3050000,75.3300000,7118000
USD000000TOD,1,20160111,130200,75.3410000,75.3850000,75.3410000,75.3680000,1746000
USD000000TOD,1,20160111,130300,75.3630000,75.3640000,75.3370000,75.3370000,564000
USD000000TOD,1,20160111,130400,75.3270000,75.3600000,75.3070000,75.3430000,2798000
USD000000TOD,1,20160111,130500,75.3390000,75.3400000,75.3180000,75.3250000,1172000
USD000000TOD,1,20160111,130600,75.3170000,75.3200000,75.2680000,75.3040000,4944000
USD000000TOD,1,20160111,130700,75.3050000,75.3050000,75.2800000,75.3020000,1182000
USD000000TOD,1,20160111,130800,75.3070000,75.3280000,75.3030000,75.3030000,484000
USD000000TOD,1,20160111,130900,75.3000000,75.3200000,75.2850000,75.3080000,1654000
USD000000TOD,1,20160111,131000,75.3300000,75.3340000,75.2900000,75.3170000,2451000
USD000000TOD,1,20160111,131100,75.3220000,75.3350000,75.3140000,75.3270000,404000
USD000000TOD,1,20160111,131200,75.3330000,75.3700000,75.3180000,75.3260000,3491000
USD000000TOD,1,20160111,131300,75.3230000,75.3460000,75.3230000,75.3370000,430000
USD000000TOD,1,20160111,131400,75.3400000,75.3430000,75.3110000,75.3320000,624000
USD000000TOD,1,20160111,131500,75.3300000,75.3430000,75.3280000,75.3390000,244000
USD000000TOD,1,20160111,131600,75.3350000,75.3490000,75.3250000,75.3370000,1470000
USD000000TOD,1,20160111,131700,75.3260000,75.3400000,75.3220000,75.3400000,293000
USD000000TOD,1,20160111,131800,75.3400000,75.3870000,75.3400000,75.3750000,11172000
USD000000TOD,1,20160111,131900,75.3830000,75.3880000,75.3670000,75.3840000,1351000
USD000000TOD,1,20160111,132000,75.3700000,75.3800000,75.3350000,75.3730000,1512000
USD000000TOD,1,20160111,132100,75.3610000,75.3700000,75.3610000,75.3700000,13000
USD000000TOD,1,20160111,132200,75.3850000,75.4280000,75.3850000,75.4140000,14312000
USD000000TOD,1,20160111,132300,75.4120000,75.4350000,75.4090000,75.4240000,7902000
USD000000TOD,1,20160111,132400,75.4240000,75.4370000,75.4190000,75.4260000,3986000
USD000000TOD,1,20160111,132500,75.4150000,75.4250000,75.3780000,75.3820000,4449000
USD000000TOD,1,20160111,132600,75.3790000,75.3850000,75.3720000,75.3840000,249000
USD000000TOD,1,20160111,132700,75.3750000,75.3870000,75.3750000,75.3870000,336000
USD000000TOD,1,20160111,132800,75.3900000,75.4230000,75.3800000,75.3960000,4693000
USD000000TOD,1,20160111,132900,75.4230000,75.4250000,75.3990000,75.4100000,425000
USD000000TOD,1,20160111,133000,75.4100000,75.4270000,75.4010000,75.4270000,13077000
USD000000TOD,1,20160111,133100,75.4120000,75.4550000,75.4120000,75.4210000,13971000
USD000000TOD,1,20160111,133200,75.4200000,75.4290000,75.4000000,75.4250000,650000
USD000000TOD,1,20160111,133300,75.4330000,75.4400000,75.4300000,75.4400000,1620000
USD000000TOD,1,20160111,133400,75.4390000,75.4600000,75.4210000,75.4540000,5512000
USD000000TOD,1,20160111,133500,75.4570000,75.4850000,75.4430000,75.4850000,1713000
USD000000TOD,1,20160111,133600,75.4850000,75.5280000,75.4700000,75.5280000,4472000
USD000000TOD,1,20160111,133700,75.5280000,75.5400000,75.5170000,75.5400000,4028000
USD000000TOD,1,20160111,133800,75.5400000,75.5750000,75.5310000,75.5650000,2427000
USD000000TOD,1,20160111,133900,75.5600000,75.5760000,75.5500000,75.5500000,3482000
USD000000TOD,1,20160111,134000,75.5540000,75.5600000,75.5140000,75.5520000,715000
USD000000TOD,1,20160111,134100,75.5550000,75.5640000,75.5500000,75.5640000,3689000
USD000000TOD,1,20160111,134200,75.5500000,75.5600000,75.5500000,75.5500000,398000
USD000000TOD,1,20160111,134300,75.5500000,75.5880000,75.5500000,75.5590000,4361000
USD000000TOD,1,20160111,134400,75.5630000,75.5740000,75.5550000,75.5670000,935000
USD000000TOD,1,20160111,134500,75.5520000,75.5520000,75.5420000,75.5420000,110000
USD000000TOD,1,20160111,134600,75.5370000,75.5520000,75.4430000,75.4500000,3320000
USD000000TOD,1,20160111,134700,75.4630000,75.4630000,75.4310000,75.4380000,1823000
USD000000TOD,1,20160111,134800,75.4360000,75.4360000,75.4080000,75.4100000,2087000
USD000000TOD,1,20160111,134900,75.4270000,75.4560000,75.4270000,75.4400000,607000
USD000000TOD,1,20160111,135000,75.4400000,75.4490000,75.4360000,75.4410000,223000
USD000000TOD,1,20160111,135100,75.4310000,75.4620000,75.4310000,75.4620000,2498000
USD000000TOD,1,20160111,135200,75.4640000,75.4700000,75.4520000,75.4700000,469000
USD000000TOD,1,20160111,135300,75.4600000,75.4740000,75.4560000,75.4560000,320000
USD000000TOD,1,20160111,135400,75.4600000,75.4600000,75.4500000,75.4500000,72000
USD000000TOD,1,20160111,135500,75.4410000,75.4490000,75.4280000,75.4280000,3348000
USD000000TOD,1,20160111,135600,75.4390000,75.4460000,75.4330000,75.4460000,2041000
USD000000TOD,1,20160111,135700,75.4490000,75.4620000,75.4400000,75.4500000,2165000
USD000000TOD,1,20160111,135800,75.4500000,75.4680000,75.4430000,75.4600000,288000
USD000000TOD,1,20160111,135900,75.4610000,75.4620000,75.4300000,75.4370000,715000
USD000000TOD,1,20160111,140000,75.4460000,75.4580000,75.4350000,75.4570000,1388000
USD000000TOD,1,20160111,140100,75.4440000,75.4500000,75.4280000,75.4420000,598000
USD000000TOD,1,20160111,140200,75.4320000,75.4440000,75.4150000,75.4300000,231000
USD000000TOD,1,20160111,140300,75.4330000,75.4330000,75.4280000,75.4280000,140000
USD000000TOD,1,20160111,140400,75.4380000,75.4420000,75.4380000,75.4420000,123000
USD000000TOD,1,20160111,140500,75.4300000,75.4400000,75.4100000,75.4150000,2736000
USD000000TOD,1,20160111,140600,75.4200000,75.4300000,75.3950000,75.4110000,1132000
USD000000TOD,1,20160111,140700,75.4010000,75.4010000,75.3300000,75.3440000,1785000
USD000000TOD,1,20160111,140800,75.3320000,75.3650000,75.3320000,75.3640000,1542000
USD000000TOD,1,20160111,140900,75.3640000,75.3640000,75.3310000,75.3540000,792000
USD000000TOD,1,20160111,141000,75.3490000,75.3700000,75.3400000,75.3700000,32000
USD000000TOD,1,20160111,141100,75.3750000,75.4060000,75.3750000,75.3900000,1949000
USD000000TOD,1,20160111,141200,75.3880000,75.3880000,75.3700000,75.3800000,1095000
USD000000TOD,1,20160111,141300,75.3860000,75.4400000,75.3860000,75.4400000,1434000
USD000000TOD,1,20160111,141400,75.4400000,75.4600000,75.4050000,75.4600000,701000
USD000000TOD,1,20160111,141500,75.4700000,75.5350000,75.4700000,75.4860000,3846000
USD000000TOD,1,20160111,141600,75.4890000,75.5120000,75.4890000,75.5070000,767000
USD000000TOD,1,20160111,141700,75.5010000,75.5060000,75.4650000,75.4680000,1293000
USD000000TOD,1,20160111,141800,75.4790000,75.5000000,75.4600000,75.5000000,1009000
USD000000TOD,1,20160111,141900,75.4800000,75.4800000,75.4400000,75.4490000,7013000
USD000000TOD,1,20160111,142000,75.4470000,75.4600000,75.4390000,75.4600000,5794000
USD000000TOD,1,20160111,142100,75.4700000,75.4870000,75.4700000,75.4800000,89000
USD000000TOD,1,20160111,142200,75.4800000,75.4800000,75.4730000,75.4730000,90000
USD000000TOD,1,20160111,142300,75.4800000,75.5000000,75.4790000,75.4950000,2185000
USD000000TOD,1,20160111,142400,75.4990000,75.5000000,75.4780000,75.4800000,3561000
USD000000TOD,1,20160111,142500,75.4800000,75.4810000,75.4590000,75.4680000,2097000
USD000000TOD,1,20160111,142600,75.4680000,75.4740000,75.4580000,75.4660000,1051000
USD000000TOD,1,20160111,142700,75.4600000,75.4700000,75.4230000,75.4330000,2202000
USD000000TOD,1,20160111,142800,75.4300000,75.4380000,75.4180000,75.4380000,4674000
USD000000TOD,1,20160111,142900,75.4300000,75.4420000,75.4210000,75.4420000,105000
USD000000TOD,1,20160111,143000,75.4440000,75.4950000,75.4440000,75.4700000,5764000
USD000000TOD,1,20160111,143100,75.4430000,75.4480000,75.4300000,75.4300000,352000
USD000000TOD,1,20160111,143200,75.4320000,75.4500000,75.4320000,75.4500000,1064000
USD000000TOD,1,20160111,143300,75.4400000,75.4700000,75.4360000,75.4630000,6826000
USD000000TOD,1,20160111,143400,75.4590000,75.4760000,75.4450000,75.4750000,924000
USD000000TOD,1,20160111,143500,75.4780000,75.5000000,75.4780000,75.4960000,4003000
USD000000TOD,1,20160111,143600,75.4980000,75.4980000,75.4670000,75.4810000,831000
USD000000TOD,1,20160111,143700,75.4700000,75.4770000,75.4500000,75.4640000,127000
USD000000TOD,1,20160111,143800,75.4710000,75.4850000,75.4700000,75.4830000,1847000
USD000000TOD,1,20160111,143900,75.4850000,75.4850000,75.4500000,75.4800000,3039000
USD000000TOD,1,20160111,144000,75.4890000,75.4990000,75.4400000,75.4520000,2903000
USD000000TOD,1,20160111,144100,75.4530000,75.4530000,75.4220000,75.4470000,441000
USD000000TOD,1,20160111,144200,75.4370000,75.4510000,75.4310000,75.4510000,453000
USD000000TOD,1,20160111,144300,75.4370000,75.4410000,75.4100000,75.4100000,2370000
USD000000TOD,1,20160111,144400,75.4200000,75.4490000,75.3830000,75.4110000,3216000
USD000000TOD,1,20160111,144500,75.4230000,75.4350000,75.4100000,75.4250000,834000
USD000000TOD,1,20160111,144600,75.4280000,75.4500000,75.4100000,75.4300000,4267000
USD000000TOD,1,20160111,144700,75.4200000,75.4400000,75.4200000,75.4400000,282000
USD000000TOD,1,20160111,144800,75.4350000,75.4350000,75.4030000,75.4110000,3200000
USD000000TOD,1,20160111,144900,75.4050000,75.4190000,75.4000000,75.4190000,1572000
USD000000TOD,1,20160111,145000,75.4200000,75.4210000,75.4050000,75.4150000,1924000
USD000000TOD,1,20160111,145100,75.4110000,75.4160000,75.4000000,75.4000000,1947000
USD000000TOD,1,20160111,145200,75.3900000,75.4220000,75.3860000,75.3900000,3489000
USD000000TOD,1,20160111,145300,75.3900000,75.4220000,75.3860000,75.4190000,6615000
USD000000TOD,1,20160111,145400,75.4180000,75.4180000,75.4040000,75.4040000,10000
USD000000TOD,1,20160111,145500,75.4010000,75.4090000,75.3950000,75.4050000,920000
USD000000TOD,1,20160111,145600,75.4090000,75.4640000,75.4090000,75.4400000,681000
USD000000TOD,1,20160111,145700,75.4270000,75.4270000,75.3930000,75.4100000,5492000
USD000000TOD,1,20160111,145800,75.4130000,75.4400000,75.3930000,75.4390000,1588000
USD000000TOD,1,20160111,145900,75.4070000,75.4090000,75.3840000,75.3990000,1674000
USD000000TOD,1,20160111,150000,75.3900000,75.3900000,75.3510000,75.3510000,3068000
USD000000TOD,1,20160111,150100,75.3600000,75.3710000,75.3200000,75.3200000,4272000
USD000000TOD,1,20160111,150200,75.3280000,75.3320000,75.2980000,75.3000000,3103000
USD000000TOD,1,20160111,150300,75.2900000,75.2930000,75.2220000,75.2700000,4537000
USD000000TOD,1,20160111,150400,75.2550000,75.2650000,75.2350000,75.2590000,2475000
USD000000TOD,1,20160111,150500,75.2500000,75.2800000,75.2500000,75.2800000,428000
USD000000TOD,1,20160111,150600,75.2750000,75.2760000,75.2290000,75.2310000,2779000
USD000000TOD,1,20160111,150700,75.2440000,75.2540000,75.2260000,75.2540000,1748000
USD000000TOD,1,20160111,150800,75.2570000,75.3020000,75.2520000,75.2770000,3931000
USD000000TOD,1,20160111,150900,75.2760000,75.2760000,75.2450000,75.2500000,3299000
USD000000TOD,1,20160111,151000,75.2430000,75.2660000,75.2280000,75.2660000,1432000
USD000000TOD,1,20160111,151100,75.2450000,75.2500000,75.2340000,75.2460000,129000
USD000000TOD,1,20160111,151200,75.2480000,75.2600000,75.2480000,75.2590000,542000
USD000000TOD,1,20160111,151300,75.2840000,75.3000000,75.2720000,75.2950000,3862000
USD000000TOD,1,20160111,151400,75.2990000,75.2990000,75.2600000,75.2790000,632000
USD000000TOD,1,20160111,151500,75.2830000,75.3100000,75.2790000,75.3010000,678000
USD000000TOD,1,20160111,151600,75.2960000,75.3400000,75.2960000,75.3320000,631000
USD000000TOD,1,20160111,151700,75.3450000,75.3740000,75.3400000,75.3700000,537000
USD000000TOD,1,20160111,151800,75.3700000,75.3790000,75.3500000,75.3500000,274000
USD000000TOD,1,20160111,151900,75.3460000,75.3520000,75.3360000,75.3450000,3323000
USD000000TOD,1,20160111,152000,75.3460000,75.3530000,75.3210000,75.3370000,1348000
USD000000TOD,1,20160111,152100,75.3150000,75.3150000,75.2900000,75.2900000,483000
USD000000TOD,1,20160111,152200,75.2800000,75.2800000,75.2700000,75.2790000,215000
USD000000TOD,1,20160111,152300,75.2930000,75.3000000,75.2750000,75.2750000,395000
USD000000TOD,1,20160111,152400,75.2850000,75.2850000,75.2520000,75.2650000,1627000
USD000000TOD,1,20160111,152500,75.2510000,75.2540000,75.2340000,75.2340000,879000
USD000000TOD,1,20160111,152600,75.2420000,75.2520000,75.2420000,75.2510000,102000
USD000000TOD,1,20160111,152700,75.2660000,75.2750000,75.2640000,75.2750000,257000
USD000000TOD,1,20160111,152800,75.2660000,75.2660000,75.2200000,75.2400000,3302000
USD000000TOD,1,20160111,152900,75.2250000,75.2410000,75.2200000,75.2200000,1631000
USD000000TOD,1,20160111,153000,75.2370000,75.2370000,75.1610000,75.1610000,3212000
USD000000TOD,1,20160111,153100,75.1600000,75.1790000,75.1470000,75.1790000,2544000
USD000000TOD,1,20160111,153200,75.1790000,75.1900000,75.1700000,75.1900000,601000
USD000000TOD,1,20160111,153300,75.1700000,75.1960000,75.1660000,75.1940000,2730000
USD000000TOD,1,20160111,153400,75.1890000,75.2000000,75.1720000,75.1720000,5828000
USD000000TOD,1,20160111,153500,75.1840000,75.1860000,75.1590000,75.1740000,1683000
USD000000TOD,1,20160111,153600,75.1730000,75.1910000,75.1620000,75.1890000,1771000
USD000000TOD,1,20160111,153700,75.1740000,75.1820000,75.1610000,75.1700000,2107000
USD000000TOD,1,20160111,153800,75.1700000,75.1880000,75.1600000,75.1800000,1132000
USD000000TOD,1,20160111,153900,75.1830000,75.2280000,75.1830000,75.2280000,2897000
USD000000TOD,1,20160111,154000,75.2480000,75.2640000,75.2300000,75.2560000,1373000
USD000000TOD,1,20160111,154100,75.2560000,75.2910000,75.2460000,75.2870000,1808000
USD000000TOD,1,20160111,154200,75.2940000,75.2980000,75.2760000,75.2900000,481000
USD000000TOD,1,20160111,154300,75.2800000,75.2900000,75.2750000,75.2750000,538000
USD000000TOD,1,20160111,154400,75.2760000,75.2940000,75.2400000,75.2940000,1653000
USD000000TOD,1,20160111,154500,75.2850000,75.3460000,75.2850000,75.3460000,6812000
USD000000TOD,1,20160111,154600,75.3500000,75.3670000,75.3250000,75.3420000,637000
USD000000TOD,1,20160111,154700,75.3250000,75.3590000,75.3230000,75.3530000,532000
USD000000TOD,1,20160111,154800,75.3420000,75.3420000,75.3220000,75.3310000,2104000
USD000000TOD,1,20160111,154900,75.3300000,75.3440000,75.2980000,75.3030000,2809000
USD000000TOD,1,20160111,155000,75.3050000,75.3400000,75.3000000,75.3100000,3073000
USD000000TOD,1,20160111,155100,75.3200000,75.3310000,75.3080000,75.3230000,1304000
USD000000TOD,1,20160111,155200,75.3300000,75.3300000,75.3250000,75.3280000,132000
USD000000TOD,1,20160111,155300,75.3270000,75.3290000,75.3260000,75.3270000,219000
USD000000TOD,1,20160111,155400,75.3280000,75.3310000,75.3280000,75.3300000,15000
USD000000TOD,1,20160111,155500,75.3400000,75.3520000,75.3300000,75.3520000,1958000
USD000000TOD,1,20160111,155600,75.3520000,75.3690000,75.3280000,75.3280000,2839000
USD000000TOD,1,20160111,155700,75.3030000,75.3100000,75.2640000,75.2750000,2127000
USD000000TOD,1,20160111,155800,75.2790000,75.2900000,75.2790000,75.2900000,129000
USD000000TOD,1,20160111,155900,75.2870000,75.2870000,75.2820000,75.2830000,210000
USD000000TOD,1,20160111,160000,75.2990000,75.2990000,75.2500000,75.2570000,82000
USD000000TOD,1,20160111,160100,75.2500000,75.2500000,75.1950000,75.2010000,3158000
USD000000TOD,1,20160111,160200,75.2090000,75.2190000,75.1900000,75.2100000,2903000
USD000000TOD,1,20160111,160300,75.2030000,75.2240000,75.2030000,75.2240000,75000
USD000000TOD,1,20160111,160400,75.2110000,75.2250000,75.2090000,75.2240000,432000
USD000000TOD,1,20160111,160500,75.2220000,75.2220000,75.2070000,75.2070000,105000
USD000000TOD,1,20160111,160600,75.2000000,75.2000000,75.1300000,75.1640000,2873000
USD000000TOD,1,20160111,160700,75.1540000,75.1620000,75.0670000,75.1000000,5299000
USD000000TOD,1,20160111,160800,75.0960000,75.1200000,75.0770000,75.0850000,3759000
USD000000TOD,1,20160111,160900,75.0780000,75.5070000,75.0400000,75.4340000,31287000
USD000000TOD,1,20160111,161000,75.4310000,75.4470000,75.1030000,75.2730000,12938000
USD000000TOD,1,20160111,161100,75.2700000,75.2770000,75.2520000,75.2770000,1079000
USD000000TOD,1,20160111,161200,75.2770000,75.4270000,75.2770000,75.3830000,7292000
USD000000TOD,1,20160111,161300,75.3820000,75.4270000,75.3400000,75.3790000,4396000
USD000000TOD,1,20160111,161400,75.3700000,75.3700000,75.2820000,75.3110000,7184000
USD000000TOD,1,20160111,161500,75.3050000,75.3240000,75.2910000,75.2910000,11214000
USD000000TOD,1,20160111,161600,75.2820000,75.2820000,75.2410000,75.2460000,2795000
USD000000TOD,1,20160111,161700,75.2450000,75.4020000,75.2310000,75.3790000,11056000
USD000000TOD,1,20160111,161800,75.3850000,75.5000000,75.3850000,75.4210000,11180000
USD000000TOD,1,20160111,161900,75.3980000,75.3980000,75.3740000,75.3740000,2001000
USD000000TOD,1,20160111,162000,75.3740000,75.4010000,75.3490000,75.3490000,2652000
USD000000TOD,1,20160111,162100,75.3560000,75.3600000,75.2880000,75.2980000,2162000
USD000000TOD,1,20160111,162200,75.2770000,75.3270000,75.2770000,75.3240000,597000
USD000000TOD,1,20160111,162300,75.3240000,75.3490000,75.3230000,75.3300000,1268000
USD000000TOD,1,20160111,162400,75.3490000,75.3580000,75.3300000,75.3500000,1224000
USD000000TOD,1,20160111,162500,75.3500000,75.3740000,75.3300000,75.3700000,2913000
USD000000TOD,1,20160111,162600,75.3570000,75.3930000,75.3570000,75.3930000,535000
USD000000TOD,1,20160111,162700,75.3960000,75.3990000,75.3340000,75.3660000,1654000
USD000000TOD,1,20160111,162800,75.3460000,75.3740000,75.3170000,75.3650000,3677000
USD000000TOD,1,20160111,162900,75.3600000,75.3950000,75.3470000,75.3840000,1671000
USD000000TOD,1,20160111,163000,75.3800000,75.3980000,75.3540000,75.3680000,1546000
USD000000TOD,1,20160111,163100,75.3900000,75.4310000,75.3900000,75.4310000,667000
USD000000TOD,1,20160111,163200,75.4160000,75.4210000,75.3950000,75.3950000,971000
USD000000TOD,1,20160111,163300,75.3770000,75.3880000,75.3300000,75.3370000,1415000
USD000000TOD,1,20160111,163400,75.3580000,75.3620000,75.3430000,75.3430000,201000
USD000000TOD,1,20160111,163500,75.3600000,75.3750000,75.3220000,75.3220000,1579000
USD000000TOD,1,20160111,163600,75.3450000,75.4000000,75.3450000,75.3600000,2966000
USD000000TOD,1,20160111,163700,75.3620000,75.3700000,75.3270000,75.3500000,792000
USD000000TOD,1,20160111,163800,75.3320000,75.3350000,75.3140000,75.3310000,7602000
