id,date,CORE,CSV_COMMON,CSV_MYT,JSON_SAPPHIRE
367,TICKET_ID_WAITING_4KOGAN,0.847,0.644,1.028,0.817
368,TICKET_ID_WAITING_4KOGAN,0.847,0.645,1.029,0.818
369,TICKET_ID_WAITING_4KOGAN,0.847,0.645,1.026,0.82
370,TICKET_ID_WAITING_4KOGAN,0.846,0.646,1.029,0.821
371,TICKET_ID_WAITING_4KOGAN,0.846,0.647,1.027,0.822
372,TICKET_ID_WAITING_4KOGAN,0.846,0.648,1.023,0.823
373,TICKET_ID_WAITING_4KOGAN,0.846,0.649,1.025,0.823
374,TICKET_ID_WAITING_4KOGAN,0.845,0.65,1.026,0.825
375,TICKET_ID_WAITING_4KOGAN,0.845,0.651,1.023,0.827
376,TICKET_ID_WAITING_4KOGAN,0.845,0.652,1.017,0.829
377,TICKET_ID_WAITING_4KOGAN,0.845,0.653,1.016,0.83
378,TICKET_ID_WAITING_4KOGAN,0.844,0.654,1.018,0.831
379,TICKET_ID_WAITING_4KOGAN,0.844,0.655,1.018,0.831
380,TICKET_ID_WAITING_4KOGAN,0.844,0.655,1.019,0.832
381,TICKET_ID_WAITING_4KOGAN,0.844,0.656,1.019,0.834
382,TICKET_ID_WAITING_4KOGAN,0.843,0.658,1.023,0.836
383,TICKET_ID_WAITING_4KOGAN,0.843,0.658,1.023,0.838
384,TICKET_ID_WAITING_4KOGAN,0.843,0.659,1.022,0.838
385,TICKET_ID_WAITING_4KOGAN,0.843,0.66,1.021,0.843
386,TICKET_ID_WAITING_4KOGAN,0.842,0.661,1.02,0.845
387,TICKET_ID_WAITING_4KOGAN,0.842,0.663,1.01,0.846
388,TICKET_ID_WAITING_4KOGAN,0.842,0.664,1.006,0.849
389,TICKET_ID_WAITING_4KOGAN,0.842,0.665,0.998,0.85
390,TICKET_ID_WAITING_4KOGAN,0.842,0.666,0.988,0.85
391,TICKET_ID_WAITING_4KOGAN,0.841,0.667,0.98,0.851
392,TICKET_ID_WAITING_4KOGAN,0.841,0.668,0.974,0.853
393,TICKET_ID_WAITING_4KOGAN,0.84,0.668,0.969,0.854
394,TICKET_ID_WAITING_4KOGAN,0.84,0.669,0.964,0.856
395,TICKET_ID_WAITING_4KOGAN,0.84,0.67,0.959,0.862
396,TICKET_ID_WAITING_4KOGAN,0.84,0.67,0.948,0.863
397,TICKET_ID_WAITING_4KOGAN,0.84,0.672,0.936,0.864
398,TICKET_ID_WAITING_4KOGAN,0.839,0.673,0.93,0.856
399,TICKET_ID_WAITING_4KOGAN,0.839,0.673,0.923,0.857
400,TICKET_ID_WAITING_4KOGAN,0.839,0.674,0.918,0.859
401,TICKET_ID_WAITING_4KOGAN,0.839,0.676,0.912,0.861
402,TICKET_ID_WAITING_4KOGAN,0.838,0.676,0.906,0.861
403,TICKET_ID_WAITING_4KOGAN,0.838,0.677,0.902,0.862
404,TICKET_ID_WAITING_4KOGAN,0.838,0.678,0.897,0.863
405,TICKET_ID_WAITING_4KOGAN,0.838,0.679,0.893,0.865
406,TICKET_ID_WAITING_4KOGAN,0.838,0.68,0.882,0.867
407,TICKET_ID_WAITING_4KOGAN,0.838,0.68,0.877,0.869
408,TICKET_ID_WAITING_4KOGAN,0.837,0.682,0.865,0.87
409,TICKET_ID_WAITING_4KOGAN,0.837,0.682,0.823,0.87
410,TICKET_ID_WAITING_4KOGAN,0.837,0.683,0.818,0.871
411,TICKET_ID_WAITING_4KOGAN,0.837,0.676,0.815,0.873
412,TICKET_ID_WAITING_4KOGAN,0.837,0.679,0.809,0.875
413,TICKET_ID_WAITING_4KOGAN,0.836,0.679,0.804,0.876
414,TICKET_ID_WAITING_4KOGAN,0.836,0.68,0.8,0.878
415,TICKET_ID_WAITING_4KOGAN,0.836,0.681,0.795,0.873
416,TICKET_ID_WAITING_4KOGAN,0.836,0.682,0.79,0.875
417,TICKET_ID_WAITING_4KOGAN,0.835,0.681,0.785,0.876
418,TICKET_ID_WAITING_4KOGAN,0.835,0.682,0.78,0.877
419,TICKET_ID_WAITING_4KOGAN,0.835,0.684,0.774,0.879
420,TICKET_ID_WAITING_4KOGAN,0.835,0.685,0.769,0.88
421,TICKET_ID_WAITING_4KOGAN,0.835,0.685,0.764,0.882
422,TICKET_ID_WAITING_4KOGAN,0.834,0.687,0.759,0.882
423,TICKET_ID_WAITING_4KOGAN,0.834,0.688,0.756,0.883
424,TICKET_ID_WAITING_4KOGAN,0.834,0.689,0.744,0.885
425,TICKET_ID_WAITING_4KOGAN,0.834,0.69,0.74,0.886
426,TICKET_ID_WAITING_4KOGAN,0.834,0.69,0.734,0.887
427,TICKET_ID_WAITING_4KOGAN,0.834,0.691,0.727,0.889
428,TICKET_ID_WAITING_4KOGAN,0.833,0.692,0.723,0.89
429,TICKET_ID_WAITING_4KOGAN,0.833,0.693,0.712,0.891
430,TICKET_ID_WAITING_4KOGAN,0.833,0.693,0.711,0.893
431,TICKET_ID_WAITING_4KOGAN,0.833,0.694,0.705,0.894
432,TICKET_ID_WAITING_4KOGAN,0.833,0.696,0.699,0.895
433,TICKET_ID_WAITING_4KOGAN,0.833,0.7,0.693,0.897
434,TICKET_ID_WAITING_4KOGAN,0.832,0.701,0.68,0.898
435,TICKET_ID_WAITING_4KOGAN,0.832,0.702,0.679,0.9
436,TICKET_ID_WAITING_4KOGAN,0.832,0.702,0.669,0.901
437,TICKET_ID_WAITING_4KOGAN,0.832,0.704,0.661,0.904
438,TICKET_ID_WAITING_4KOGAN,0.832,0.704,0.657,0.905
439,TICKET_ID_WAITING_4KOGAN,0.832,0.705,0.651,0.906
440,TICKET_ID_WAITING_4KOGAN,0.832,0.706,0.646,0.908
441,TICKET_ID_WAITING_4KOGAN,0.832,0.707,0.64,0.91
442,TICKET_ID_WAITING_4KOGAN,0.832,0.709,0.634,0.911
443,TICKET_ID_WAITING_4KOGAN,0.831,0.709,0.627,0.912
444,TICKET_ID_WAITING_4KOGAN,0.831,0.71,0.622,0.913
445,TICKET_ID_WAITING_4KOGAN,0.831,0.712,0.616,0.915
446,TICKET_ID_WAITING_4KOGAN,0.831,0.714,0.608,0.916
447,TICKET_ID_WAITING_4KOGAN,0.831,0.716,0.597,0.917
448,TICKET_ID_WAITING_4KOGAN,0.831,0.718,0.59,0.918
449,TICKET_ID_WAITING_4KOGAN,0.83,0.719,0.585,0.92
450,TICKET_ID_WAITING_4KOGAN,0.83,0.72,0.581,0.921
451,TICKET_ID_WAITING_4KOGAN,0.83,0.721,0.577,0.922
452,TICKET_ID_WAITING_4KOGAN,0.83,0.724,0.571,0.924
453,TICKET_ID_WAITING_4KOGAN,0.829,0.725,0.564,0.924
454,TICKET_ID_WAITING_4KOGAN,0.829,0.726,0.557,0.925
455,TICKET_ID_WAITING_4KOGAN,0.829,0.727,0.555,0.926
456,TICKET_ID_WAITING_4KOGAN,0.829,0.728,0.548,0.928
457,TICKET_ID_WAITING_4KOGAN,0.828,0.729,0.543,0.929
458,TICKET_ID_WAITING_4KOGAN,0.828,0.73,0.54,0.93
459,TICKET_ID_WAITING_4KOGAN,0.828,0.731,0.534,0.932
460,TICKET_ID_WAITING_4KOGAN,0.828,0.731,0.529,0.932
461,TICKET_ID_WAITING_4KOGAN,0.828,0.733,0.525,0.933
462,TICKET_ID_WAITING_4KOGAN,0.828,0.733,0.519,0.935
463,TICKET_ID_WAITING_4KOGAN,0.827,0.734,0.515,0.936
464,TICKET_ID_WAITING_4KOGAN,0.827,0.735,0.51,0.936
465,TICKET_ID_WAITING_4KOGAN,0.827,0.736,0.505,0.938
466,TICKET_ID_WAITING_4KOGAN,0.827,0.738,0.5,0.94
467,TICKET_ID_WAITING_4KOGAN,0.827,0.739,0.495,0.941
468,TICKET_ID_WAITING_4KOGAN,0.827,0.74,0.49,0.942
469,TICKET_ID_WAITING_4KOGAN,0.826,0.74,0.484,0.943
470,TICKET_ID_WAITING_4KOGAN,0.826,0.741,0.48,0.944
471,TICKET_ID_WAITING_4KOGAN,0.826,0.743,0.475,0.946
472,TICKET_ID_WAITING_4KOGAN,0.826,0.744,0.469,0.946
473,TICKET_ID_WAITING_4KOGAN,0.826,0.745,0.463,0.947
474,TICKET_ID_WAITING_4KOGAN,0.826,0.746,0.458,0.949
475,TICKET_ID_WAITING_4KOGAN,0.825,0.746,0.453,0.949
476,TICKET_ID_WAITING_4KOGAN,0.825,0.747,0.446,0.951
477,TICKET_ID_WAITING_4KOGAN,0.825,0.749,0.441,0.952
478,TICKET_ID_WAITING_4KOGAN,0.824,0.75,0.437,0.956
479,TICKET_ID_WAITING_4KOGAN,0.824,0.751,0.432,0.957
480,TICKET_ID_WAITING_4KOGAN,0.824,0.752,0.427,0.958
481,TICKET_ID_WAITING_4KOGAN,0.824,0.752,0.422,0.959
482,TICKET_ID_WAITING_4KOGAN,0.824,0.762,0.419,0.961
483,TICKET_ID_WAITING_4KOGAN,0.823,0.763,0.413,0.961
484,TICKET_ID_WAITING_4KOGAN,0.823,0.764,0.407,0.963
485,TICKET_ID_WAITING_4KOGAN,0.823,0.766,0.402,0.964
486,TICKET_ID_WAITING_4KOGAN,0.823,0.769,0.398,0.965
487,TICKET_ID_WAITING_4KOGAN,0.823,0.77,0.392,0.966
488,TICKET_ID_WAITING_4KOGAN,0.823,0.771,0.386,0.967
489,TICKET_ID_WAITING_4KOGAN,0.822,0.772,0.381,0.968
490,TICKET_ID_WAITING_4KOGAN,0.822,0.758,0.374,0.969
491,TICKET_ID_WAITING_4KOGAN,0.822,0.756,0.37,0.97
492,TICKET_ID_WAITING_4KOGAN,0.822,0.757,0.365,0.971
493,TICKET_ID_WAITING_4KOGAN,0.822,0.757,0.357,0.962
494,TICKET_ID_WAITING_4KOGAN,0.821,0.758,0.354,0.964
495,TICKET_ID_WAITING_4KOGAN,0.821,0.76,0.333,0.965
496,TICKET_ID_WAITING_4KOGAN,0.821,0.762,0.323,0.967
497,TICKET_ID_WAITING_4KOGAN,0.82,0.763,0.316,0.968
498,TICKET_ID_WAITING_4KOGAN,0.82,0.764,0.313,0.969
499,TICKET_ID_WAITING_4KOGAN,0.82,0.765,0.308,0.97
500,TICKET_ID_WAITING_4KOGAN,0.82,0.765,0.304,0.97
501,TICKET_ID_WAITING_4KOGAN,0.82,0.766,0.299,0.971
502,TICKET_ID_WAITING_4KOGAN,0.82,0.766,0.293,0.972
503,TICKET_ID_WAITING_4KOGAN,0.82,0.766,0.289,0.973
504,TICKET_ID_WAITING_4KOGAN,0.819,0.767,0.283,0.974
505,TICKET_ID_WAITING_4KOGAN,0.819,0.767,0.278,0.975
506,TICKET_ID_WAITING_4KOGAN,0.819,0.768,0.273,0.976
507,TICKET_ID_WAITING_4KOGAN,0.819,0.769,0.275,0.977
508,TICKET_ID_WAITING_4KOGAN,0.819,0.77,0.27,0.979
509,TICKET_ID_WAITING_4KOGAN,0.819,0.771,0.265,0.98
510,TICKET_ID_WAITING_4KOGAN,0.818,0.773,0.259,0.982
511,TICKET_ID_WAITING_4KOGAN,0.817,0.777,0.247,0.982
512,TICKET_ID_WAITING_4KOGAN,0.817,0.778,0.24,0.983
513,TICKET_ID_WAITING_4KOGAN,0.816,0.779,0.236,0.985
514,TICKET_ID_WAITING_4KOGAN,0.816,0.78,0.231,0.986
515,TICKET_ID_WAITING_4KOGAN,0.816,0.781,0.226,0.988
516,TICKET_ID_WAITING_4KOGAN,0.816,0.784,0.222,0.988
517,TICKET_ID_WAITING_4KOGAN,0.816,0.785,0.216,0.989
518,TICKET_ID_WAITING_4KOGAN,0.816,0.786,0.212,0.991
519,TICKET_ID_WAITING_4KOGAN,0.815,0.786,0.206,0.992
520,TICKET_ID_WAITING_4KOGAN,0.815,0.787,0.2,0.994
521,TICKET_ID_WAITING_4KOGAN,0.815,0.787,0.194,0.995
522,TICKET_ID_WAITING_4KOGAN,0.815,0.788,0.188,0.996
523,TICKET_ID_WAITING_4KOGAN,0.815,0.789,0.183,0.996
524,TICKET_ID_WAITING_4KOGAN,0.815,0.79,0.178,0.998
525,TICKET_ID_WAITING_4KOGAN,0.814,0.79,0.173,1.0
526,TICKET_ID_WAITING_4KOGAN,0.814,0.79,0.168,1.0
527,TICKET_ID_WAITING_4KOGAN,0.814,0.791,0.163,1.001
528,TICKET_ID_WAITING_4KOGAN,0.814,0.792,0.157,1.002
529,TICKET_ID_WAITING_4KOGAN,0.814,0.793,0.15,1.003
530,TICKET_ID_WAITING_4KOGAN,0.814,0.793,0.144,1.005
531,TICKET_ID_WAITING_4KOGAN,0.814,0.793,0.141,1.007
532,TICKET_ID_WAITING_4KOGAN,0.813,0.794,0.138,1.008
533,TICKET_ID_WAITING_4KOGAN,0.813,0.795,0.134,1.009
534,TICKET_ID_WAITING_4KOGAN,0.812,0.797,0.128,1.011
535,TICKET_ID_WAITING_4KOGAN,0.812,0.798,0.123,1.011
536,TICKET_ID_WAITING_4KOGAN,0.812,0.798,0.117,1.013
537,TICKET_ID_WAITING_4KOGAN,0.812,0.798,0.112,1.015
538,TICKET_ID_WAITING_4KOGAN,0.812,0.799,0.113,1.017
539,TICKET_ID_WAITING_4KOGAN,0.812,0.795,0.109,1.019
540,TICKET_ID_WAITING_4KOGAN,0.811,0.79,0.104,1.019
541,TICKET_ID_WAITING_4KOGAN,0.811,0.792,0.098,1.02
542,TICKET_ID_WAITING_4KOGAN,0.811,0.793,0.093,1.022
543,TICKET_ID_WAITING_4KOGAN,0.811,0.793,0.096,1.023
544,TICKET_ID_WAITING_4KOGAN,0.811,0.794,0.096,1.025
545,TICKET_ID_WAITING_4KOGAN,0.81,0.797,0.092,1.026
546,TICKET_ID_WAITING_4KOGAN,0.81,0.797,0.09,1.027
547,TICKET_ID_WAITING_4KOGAN,0.81,0.797,0.084,1.027
548,TICKET_ID_WAITING_4KOGAN,0.81,0.798,0.081,1.029
549,TICKET_ID_WAITING_4KOGAN,0.81,0.799,0.076,1.03
550,TICKET_ID_WAITING_4KOGAN,0.81,0.8,0.072,1.031
551,TICKET_ID_WAITING_4KOGAN,0.809,0.804,0.066,1.033
552,TICKET_ID_WAITING_4KOGAN,0.809,0.805,0.059,1.033
553,TICKET_ID_WAITING_4KOGAN,0.808,0.806,0.054,1.034
554,TICKET_ID_WAITING_4KOGAN,0.808,0.807,0.049,1.036
555,TICKET_ID_WAITING_4KOGAN,0.808,0.807,0.042,1.036
556,TICKET_ID_WAITING_4KOGAN,0.808,0.808,0.037,1.038
557,TICKET_ID_WAITING_4KOGAN,0.808,0.81,0.03,1.039
558,TICKET_ID_WAITING_4KOGAN,0.808,0.81,0.025,1.041
559,TICKET_ID_WAITING_4KOGAN,0.807,0.81,0.019,1.043
560,TICKET_ID_WAITING_4KOGAN,0.807,0.812,0.013,1.044
561,TICKET_ID_WAITING_4KOGAN,0.807,0.813,0.007,1.046
562,TICKET_ID_WAITING_4KOGAN,0.807,0.814,0.001,1.048
563,TICKET_ID_WAITING_4KOGAN,0.807,0.815,0.0,1.048
564,TICKET_ID_WAITING_4KOGAN,0.807,0.816,0.001,1.05
565,TICKET_ID_WAITING_4KOGAN,0.807,0.817,0.001,1.053
566,TICKET_ID_WAITING_4KOGAN,0.806,0.818,0.0,1.055
567,TICKET_ID_WAITING_4KOGAN,0.806,0.818,0.0,1.056
568,TICKET_ID_WAITING_4KOGAN,0.806,0.818,0.0,1.058
569,TICKET_ID_WAITING_4KOGAN,0.806,0.819,0.0,1.059
570,TICKET_ID_WAITING_4KOGAN,0.806,0.821,0.001,1.059
571,TICKET_ID_WAITING_4KOGAN,0.805,0.821,0.001,1.06
572,TICKET_ID_WAITING_4KOGAN,0.805,0.822,0.001,1.061
573,TICKET_ID_WAITING_4KOGAN,0.805,0.823,0.0,1.063
574,TICKET_ID_WAITING_4KOGAN,0.805,0.824,0.001,1.064
575,TICKET_ID_WAITING_4KOGAN,0.805,0.824,0.0,1.065
576,TICKET_ID_WAITING_4KOGAN,0.805,0.824,0.001,1.066
577,TICKET_ID_WAITING_4KOGAN,0.804,0.823,0.0,1.067
578,TICKET_ID_WAITING_4KOGAN,0.805,0.823,0.0,1.068
579,TICKET_ID_WAITING_4KOGAN,0.805,0.819,0.0,1.069
580,TICKET_ID_WAITING_4KOGAN,0.805,0.816,0.0,1.074
581,TICKET_ID_WAITING_4KOGAN,0.805,0.816,0.001,1.075
582,TICKET_ID_WAITING_4KOGAN,0.805,0.814,0.001,1.076
583,TICKET_ID_WAITING_4KOGAN,0.805,0.813,0.0,1.077
584,TICKET_ID_WAITING_4KOGAN,0.804,0.813,0.001,1.079
585,TICKET_ID_WAITING_4KOGAN,0.804,0.8,0.0,1.08
586,TICKET_ID_WAITING_4KOGAN,0.804,0.798,0.001,1.081
587,TICKET_ID_WAITING_4KOGAN,0.804,0.797,0.0,1.082
588,TICKET_ID_WAITING_4KOGAN,1.059,0.796,0.0,1.069
589,TICKET_ID_WAITING_4KOGAN,1.059,0.796,0.001,1.066
590,TICKET_ID_WAITING_4KOGAN,1.059,0.796,0.0,1.066
591,TICKET_ID_WAITING_4KOGAN,1.058,0.797,0.0,1.068
592,TICKET_ID_WAITING_4KOGAN,1.058,0.797,0.001,1.068
593,TICKET_ID_WAITING_4KOGAN,1.058,0.797,0.001,1.069
594,TICKET_ID_WAITING_4KOGAN,1.058,0.796,0.0,1.07
595,TICKET_ID_WAITING_4KOGAN,1.058,0.796,0.0,1.071
596,TICKET_ID_WAITING_4KOGAN,1.058,0.796,0.0,1.073
597,TICKET_ID_WAITING_4KOGAN,1.057,0.796,0.001,1.074
598,TICKET_ID_WAITING_4KOGAN,1.057,0.797,0.0,1.074
599,TICKET_ID_WAITING_4KOGAN,1.057,0.797,0.0,1.076
600,TICKET_ID_WAITING_4KOGAN,1.057,0.796,0.0,1.076
601,TICKET_ID_WAITING_4KOGAN,1.057,0.796,0.0,1.077
602,TICKET_ID_WAITING_4KOGAN,1.057,0.788,0.001,1.079
603,TICKET_ID_WAITING_4KOGAN,1.057,0.779,0.0,1.079
604,TICKET_ID_WAITING_4KOGAN,1.056,0.78,0.0,1.079
605,TICKET_ID_WAITING_4KOGAN,1.056,0.781,0.0,1.08
606,TICKET_ID_WAITING_4KOGAN,1.056,0.782,0.001,1.082
607,TICKET_ID_WAITING_4KOGAN,1.056,0.784,0.0,1.082
608,TICKET_ID_WAITING_4KOGAN,1.056,0.785,0.001,1.084
609,TICKET_ID_WAITING_4KOGAN,1.056,0.785,0.001,1.085
610,TICKET_ID_WAITING_4KOGAN,1.056,0.788,0.0,1.086
611,TICKET_ID_WAITING_4KOGAN,1.055,0.787,0.001,1.087
612,TICKET_ID_WAITING_4KOGAN,1.055,0.788,0.0,1.088
613,TICKET_ID_WAITING_4KOGAN,1.055,0.789,0.001,1.09
614,TICKET_ID_WAITING_4KOGAN,1.055,0.79,0.001,1.09
615,TICKET_ID_WAITING_4KOGAN,1.054,0.791,0.001,1.092
616,TICKET_ID_WAITING_4KOGAN,1.054,0.791,0.0,1.093
617,TICKET_ID_WAITING_4KOGAN,1.054,0.792,0.0,1.095
618,TICKET_ID_WAITING_4KOGAN,1.054,0.793,0.001,1.096
619,TICKET_ID_WAITING_4KOGAN,1.054,0.793,0.001,1.097
620,TICKET_ID_WAITING_4KOGAN,1.054,0.794,0.0,1.099
621,TICKET_ID_WAITING_4KOGAN,1.054,0.795,0.001,1.1
622,TICKET_ID_WAITING_4KOGAN,1.053,0.795,0.0,1.102
623,TICKET_ID_WAITING_4KOGAN,1.053,0.796,0.0,1.102
624,TICKET_ID_WAITING_4KOGAN,1.053,0.797,0.0,1.103
625,TICKET_ID_WAITING_4KOGAN,1.053,0.798,0.001,1.103
626,TICKET_ID_WAITING_4KOGAN,1.053,0.799,0.001,1.104
627,TICKET_ID_WAITING_4KOGAN,1.053,0.8,0.0,1.106
628,TICKET_ID_WAITING_4KOGAN,1.053,0.799,0.001,1.107
629,TICKET_ID_WAITING_4KOGAN,1.052,0.798,0.0,1.108
630,TICKET_ID_WAITING_4KOGAN,1.052,0.797,0.0,1.108
631,TICKET_ID_WAITING_4KOGAN,1.052,0.797,0.0,1.11
632,TICKET_ID_WAITING_4KOGAN,1.052,0.797,0.0,1.11
633,TICKET_ID_WAITING_4KOGAN,1.051,0.798,0.0,1.111
634,TICKET_ID_WAITING_4KOGAN,1.051,0.796,0.0,1.112
635,TICKET_ID_WAITING_4KOGAN,1.051,0.797,0.001,1.114
636,TICKET_ID_WAITING_4KOGAN,1.051,0.795,0.0,1.114
637,TICKET_ID_WAITING_4KOGAN,1.051,0.786,0.005,1.114
638,TICKET_ID_WAITING_4KOGAN,1.051,0.786,0.0,1.116
639,TICKET_ID_WAITING_4KOGAN,1.05,0.787,0.0,1.117
640,TICKET_ID_WAITING_4KOGAN,1.05,0.788,0.0,1.118
641,TICKET_ID_WAITING_4KOGAN,1.05,0.789,0.001,1.12
642,TICKET_ID_WAITING_4KOGAN,1.05,0.786,0.001,1.121
643,TICKET_ID_WAITING_4KOGAN,1.05,0.787,0.0,1.121
644,TICKET_ID_WAITING_4KOGAN,1.049,0.789,0.001,1.123
645,TICKET_ID_WAITING_4KOGAN,1.049,0.789,0.0,1.123
646,TICKET_ID_WAITING_4KOGAN,1.049,0.79,0.0,1.124
647,TICKET_ID_WAITING_4KOGAN,1.049,0.79,0.0,1.121
648,TICKET_ID_WAITING_4KOGAN,1.049,0.79,0.001,1.116
649,TICKET_ID_WAITING_4KOGAN,1.049,0.791,0.0,1.117
650,TICKET_ID_WAITING_4KOGAN,1.048,0.791,0.001,1.118
651,TICKET_ID_WAITING_4KOGAN,1.048,0.791,0.001,1.12
652,TICKET_ID_WAITING_4KOGAN,1.048,0.791,0.001,1.12
653,TICKET_ID_WAITING_4KOGAN,1.048,0.791,0.001,1.121
654,TICKET_ID_WAITING_4KOGAN,1.047,0.79,0.001,1.122
655,TICKET_ID_WAITING_4KOGAN,1.046,0.79,0.0,1.124
656,TICKET_ID_WAITING_4KOGAN,1.046,0.79,0.0,1.124
657,TICKET_ID_WAITING_4KOGAN,1.046,0.788,0.0,1.125
658,TICKET_ID_WAITING_4KOGAN,1.046,0.787,0.001,1.129
659,TICKET_ID_WAITING_4KOGAN,1.046,0.787,0.0,1.13
660,TICKET_ID_WAITING_4KOGAN,1.046,0.788,0.001,1.13
661,TICKET_ID_WAITING_4KOGAN,1.046,0.788,0.001,1.132
662,TICKET_ID_WAITING_4KOGAN,1.045,0.789,0.0,1.133
663,TICKET_ID_WAITING_4KOGAN,1.045,0.789,0.001,1.134
664,TICKET_ID_WAITING_4KOGAN,1.045,0.782,0.001,1.135
665,TICKET_ID_WAITING_4KOGAN,1.045,0.781,0.0,1.136
666,TICKET_ID_WAITING_4KOGAN,1.045,0.782,0.0,1.137
667,TICKET_ID_WAITING_4KOGAN,1.045,0.781,0.0,1.138
668,TICKET_ID_WAITING_4KOGAN,1.044,0.781,0.001,1.139
669,TICKET_ID_WAITING_4KOGAN,1.044,0.781,0.001,1.14
670,TICKET_ID_WAITING_4KOGAN,1.044,0.781,0.001,1.14
671,TICKET_ID_WAITING_4KOGAN,1.043,0.781,0.001,1.142
672,TICKET_ID_WAITING_4KOGAN,1.042,0.781,0.0,1.143
673,TICKET_ID_WAITING_4KOGAN,1.042,0.781,0.0,1.144
674,TICKET_ID_WAITING_4KOGAN,1.041,0.781,0.0,1.146
675,TICKET_ID_WAITING_4KOGAN,1.041,0.78,0.001,1.147
676,TICKET_ID_WAITING_4KOGAN,1.04,0.781,0.0,1.147
677,TICKET_ID_WAITING_4KOGAN,1.039,0.781,0.0,1.148
678,TICKET_ID_WAITING_4KOGAN,1.034,0.781,0.0,1.149
679,TICKET_ID_WAITING_4KOGAN,1.034,0.783,0.0,1.15
680,TICKET_ID_WAITING_4KOGAN,1.032,0.784,0.0,1.152
681,TICKET_ID_WAITING_4KOGAN,1.029,0.784,0.0,1.152
682,TICKET_ID_WAITING_4KOGAN,1.028,0.784,0.001,1.152
683,TICKET_ID_WAITING_4KOGAN,1.027,0.785,0.0,1.153
684,TICKET_ID_WAITING_4KOGAN,1.026,0.785,0.001,1.154
685,TICKET_ID_WAITING_4KOGAN,1.023,0.787,0.0,1.156
686,TICKET_ID_WAITING_4KOGAN,1.021,0.786,0.001,1.156
687,TICKET_ID_WAITING_4KOGAN,1.019,0.787,0.001,1.157
688,TICKET_ID_WAITING_4KOGAN,1.018,0.787,0.001,1.158
689,TICKET_ID_WAITING_4KOGAN,1.016,0.788,0.0,1.159
690,TICKET_ID_WAITING_4KOGAN,1.015,0.788,0.001,1.16
691,TICKET_ID_WAITING_4KOGAN,1.014,0.788,0.0,1.16
692,TICKET_ID_WAITING_4KOGAN,1.012,0.789,0.001,1.161
693,TICKET_ID_WAITING_4KOGAN,1.01,0.79,0.001,1.16
694,TICKET_ID_WAITING_4KOGAN,1.009,0.791,0.0,1.16
695,TICKET_ID_WAITING_4KOGAN,1.004,0.791,0.0,1.156
696,TICKET_ID_WAITING_4KOGAN,1.003,0.792,0.0,1.157
697,TICKET_ID_WAITING_4KOGAN,1.001,0.792,0.0,1.155
698,TICKET_ID_WAITING_4KOGAN,1.0,0.792,0.0,1.156
699,TICKET_ID_WAITING_4KOGAN,0.996,0.794,0.0,1.154
700,TICKET_ID_WAITING_4KOGAN,0.995,0.793,0.0,1.153
701,TICKET_ID_WAITING_4KOGAN,0.994,0.794,0.0,1.153
702,TICKET_ID_WAITING_4KOGAN,0.983,0.794,0.0,1.143
703,TICKET_ID_WAITING_4KOGAN,0.98,0.795,0.001,1.142
704,TICKET_ID_WAITING_4KOGAN,0.979,0.796,0.001,1.14
705,TICKET_ID_WAITING_4KOGAN,0.974,0.797,0.0,1.14
706,TICKET_ID_WAITING_4KOGAN,0.973,0.798,0.0,1.138
707,TICKET_ID_WAITING_4KOGAN,0.972,0.798,0.0,1.139
708,TICKET_ID_WAITING_4KOGAN,0.97,0.8,0.0,1.139
709,TICKET_ID_WAITING_4KOGAN,0.969,0.8,0.0,1.139
710,TICKET_ID_WAITING_4KOGAN,0.968,0.801,0.0,1.14
711,TICKET_ID_WAITING_4KOGAN,0.967,0.803,0.0,1.141
712,TICKET_ID_WAITING_4KOGAN,0.966,0.803,0.0,1.14
713,TICKET_ID_WAITING_4KOGAN,0.965,0.804,0.001,1.141
714,TICKET_ID_WAITING_4KOGAN,0.964,0.804,0.002,1.141
715,TICKET_ID_WAITING_4KOGAN,0.963,0.805,0.005,1.142
716,TICKET_ID_WAITING_4KOGAN,0.963,0.806,0.008,1.142
717,TICKET_ID_WAITING_4KOGAN,0.961,0.808,0.009,1.143
718,TICKET_ID_WAITING_4KOGAN,0.96,0.808,0.011,1.144
719,TICKET_ID_WAITING_4KOGAN,0.96,0.81,0.013,1.145
720,TICKET_ID_WAITING_4KOGAN,0.959,0.811,0.016,1.146
721,TICKET_ID_WAITING_4KOGAN,0.959,0.811,0.017,1.146
722,TICKET_ID_WAITING_4KOGAN,0.958,0.812,0.021,1.147
723,TICKET_ID_WAITING_4KOGAN,0.958,0.813,0.023,1.139
724,TICKET_ID_WAITING_4KOGAN,0.948,0.813,0.024,1.13
725,TICKET_ID_WAITING_4KOGAN,0.948,0.813,0.027,1.131
726,TICKET_ID_WAITING_4KOGAN,0.948,0.814,0.029,1.133
727,TICKET_ID_WAITING_4KOGAN,0.947,0.815,0.031,1.133
728,TICKET_ID_WAITING_4KOGAN,0.947,0.816,0.032,1.135
729,TICKET_ID_WAITING_4KOGAN,0.946,0.816,0.036,1.136
730,TICKET_ID_WAITING_4KOGAN,0.946,0.817,0.038,1.137
731,TICKET_ID_WAITING_4KOGAN,0.946,0.817,0.041,1.138
732,TICKET_ID_WAITING_4KOGAN,0.946,0.817,0.044,1.139
733,TICKET_ID_WAITING_4KOGAN,0.946,0.818,0.045,1.141
